white,black,event,date,cpLoss,cpLoss1150,cpLoss1120,cpLoss2130,cpLoss3140,cpLoss50end,shareTopMoves,shareTopMoves1150,shareTopMoves1120,shareTopMoves2130,shareTopMoves3140,shareTopMoves50end,shareVGMoves,shareVGMoves1150,shareVGMoves1120,shareVGMoves2130,shareVGMoves3140,shareVGMoves50end,stdDevCPLoss,stDevCPLoss1150
"Nguyen, Thai Dai Van",Nihal Sarin,Stepan Avagyan Mem 2022,2022.06.26,0.008717948717948716,0.008717948717948716,0.004999999999999999,0.012999999999999998,0.012000000000000002,,0.8461538461538461,0.8461538461538461,0.8,0.9,1.0,,0.9487179487179487,0.9487179487179487,0.9,1.0,1.0,,0.06653766195801748,0.06653766195801748
Nihal Sarin,"Tabatabaei, M",Stepan Avagyan Mem 2022,2022.06.27,0.04700000000000001,0.04700000000000001,0.089,0.005000000000000002,,,0.7,0.7,0.9,,,,0.75,0.75,1.0,,,,0.07547045430951248,0.07547045430951248
"Ter-Sahakyan, Samvel",Nihal Sarin,Stepan Avagyan Mem 2022,2022.06.28,0.10470588235294118,0.10470588235294118,0.10700000000000001,0.10142857142857142,,,0.35294117647058826,0.35294117647058826,0.5714285714285714,,,,0.5882352941176471,0.5882352941176471,0.5714285714285714,,,,0.10356867570957588,0.10356867570957588
Nihal Sarin,"Sultan, I",44th Olympiad 2022,2022.07.29,0.14903846153846156,0.20800000000000002,0.10800000000000001,0.094,0.44700000000000006,-0.047499999999999966,0.5769230769230769,0.5,0.6,0.6,0.5,0.8333333333333334,0.6538461538461539,0.575,0.8,0.6,0.5,0.9166666666666666,0.7328650722868288,0.8186079491178755
Nihal Sarin,"Bogner, S",44th Olympiad 2022,2022.07.31,0.059411764705882365,0.059411764705882365,0.127,-0.037142857142857096,,,0.47058823529411764,0.47058823529411764,0.8571428571428571,,,,0.6470588235294118,0.6470588235294118,0.8571428571428571,,,,0.18454235923749637,0.18454235923749637
"Moroni, L",Nihal Sarin,44th Olympiad 2022,2022.08.01,0.10195121951219514,0.10450000000000001,0.11799999999999997,0.3000000000000001,0.0,0.0,0.7073170731707317,0.7,0.4,1.0,1.0,1.0,0.7317073170731707,0.725,0.4,1.0,1.0,1.0,0.2894669196315456,0.2926882475543052
Nihal Sarin,"Anton Guijarro, David",44th Olympiad 2022,2022.08.02,0.03433333333333333,0.03433333333333333,0.05800000000000001,0.045,-0.0,,0.7666666666666667,0.7666666666666667,0.7,1.0,,,0.8666666666666667,0.8666666666666667,0.9,1.0,,,0.08122694190940603,0.08122694190940603
"Melkumyan, Hrant",Nihal Sarin,44th Olympiad 2022,2022.08.03,-0.007000000000000004,-0.007000000000000004,-0.005000000000000002,-0.008999999999999998,,,0.95,0.95,1.0,,,,0.95,0.95,1.0,,,,0.06241625968995748,0.06241625968995748
Nihal Sarin,"Quesada Perez, Luis Ernesto",44th Olympiad 2022,2022.08.05,0.25642857142857145,0.26925000000000004,0.172,0.2579999999999999,0.42300000000000015,-0.0,0.47619047619047616,0.45,0.4,0.3,0.8,1.0,0.5476190476190477,0.525,0.5,0.3,0.8,1.0,0.44545302469793996,0.4528394038078242
Nihal Sarin,"Aronian, Levon",44th Olympiad 2022,2022.08.06,0.0708,0.0708,0.12299999999999997,0.011,0.086,,0.48,0.48,0.7,0.2,,,0.6,0.6,0.8,0.6,,,0.13484311872196766,0.13484311872196766
